link                                               ,Effective anisotropy constant (J/m3) ,magnetic anisotropy constant (J/m3) ,magnetocrystalline anisotropy constant (J/m3) ,Anisotropy constant ,mass_magnetic_susceptibility(emu/Oe*g) ,"length, nm" ,Core_composition_formula ,magnetization reversibility ,magnetocrystalline anisotropy energy (MAE) (J/m3) ,Curie temperature (K) ,exchange constant (J/m) *10^-12 ,Crystalline ,interdomain coupling (alpha) ,pinning loss (A/m) ,Effective anisotropy constant (kJ/m3) ,Spehricity ,volume            ,surface area    ,"width, nm" ,"depth, nm" ,Electronegativity core ,Elongation  ,Flatness    ,Space group ,Demagnetization factors (Nd) ,Saturation magnetization (emu/g) ,Coercivity (Oe) ,Remanence magnetization (emu/g) ,Shell composition (surface)                         ,shape name ,Max/min(size) ,surface                          ,pol                  ,surf                       ,Magnetic moment of core ,LogP of organic coating ,Number H acceptors of organic coating ,Field amplitude ,Field frequency ,SAR
https://doi.org/10.1039/c4tb00061g                 ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       14    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  1        ,     8620.530241  ,   2463.00864   ,      14    ,      14    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         64      ,         26     ,                        0.627   ,GA(Gallic Acid)-PEG                                 ,sphere     ,            0 ,                                 ,                     ,                           ,                  2.391 ,0.502                   ,                                    4 ,        202.38  ,          0.3   , 376
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       12    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               665    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     1728         ,    864         ,      12    ,      12    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         82      ,        400     ,                       34       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        294     ,          0.573 , 636.573
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        100     ,          0.32  , 125
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        151.2   ,          0.32  , 331.52
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        187.7   ,          0.32  , 536.3
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.32  , 750
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        277.2   ,          0.32  , 934.8
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        126     ,          0.52  , 236.26
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        187.4   ,          0.52  , 604.4
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.52  ,1164.84
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        277.2   ,          0.52  ,1412.09
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        302.4   ,          0.52  ,1967.03
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        365.4   ,          0.52  ,2450.55
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,         88     ,          0.7   , 150
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        163.8   ,          0.7   , 650
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.7   ,1286.84
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        264.6   ,          0.7   ,1681.58
https://doi.org/10.1021/nn2048137                  ,                             4400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       19    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,     6859         ,   2166         ,      19    ,      19    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         73.8    ,          0     ,                        0       ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        302.4   ,          0.7   ,2202.63
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        189     ,          0.32  ,  36.36
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.32  ,  38.96
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.52  , 113.6
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        264.6   ,          0.7   , 192.31
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        302.4   ,          0.7   , 308.97
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        277.2   ,          0.32  , 496.27
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        189     ,          0.52  , 283.58
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        365.4   ,          0.52  ,1667.91
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,         88     ,          0.7   ,  67.16
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.7   , 727.61
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        264.6   ,          0.7   , 910.45
https://doi.org/10.1021/nn2048137                  ,                             2400    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       25    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    15625         ,   3750         ,      25    ,      25    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         66.277  ,        404.667 ,                       20.847   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        302.4   ,          0.7   ,1104.48
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        151.2   ,          0.32  ,   5.75
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        189     ,          0.32  ,   7.85
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.32  ,  38.9
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        126     ,          0.52  ,   7.47
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        189     ,          0.52  ,  62.64
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        226.8   ,          0.7   , 211.49
https://doi.org/10.1021/nn2048137                  ,                            11000    ,                              104   ,                                        11000 ,           21000    ,                  0.0000002144136986   ,       38    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,            ,                       0.5   ,            500000 ,                                11    ,  1        ,    54872         ,   8664         ,      38    ,      38    ,           2.75        ,1           ,1           ,        227 ,                 0.333333333 ,                         72.167  ,          1.848 ,                       28.933   ,poly- (maleic anhydride alt-1-octadecene)           ,cube       ,            0 ,                                 ,                     ,                           ,                  2.391 ,6.67                    ,                                    3 ,        302.4   ,          0.7   , 352.87
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        100     ,          0.31  ,   8
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        200     ,          0.31  ,   8
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        300     ,          0.31  ,  32
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        400     ,          0.31  , 154.67
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        500     ,          0.31  , 185.78
http://dx.doi.org/10.1021/acs.jpcc.6b02006         ,                            11000    ,                              104   ,                                        11000 ,           24000    ,                  0.0000002144136986   ,       41    ,Fe1Fe2O4                 ,                       0.95 ,                                           140000 ,               858    ,0.12                            ,yes         ,                       0.5   ,            500000 ,                                11    ,  0.782321 ,     6311.459641  ,  12365.30868   ,       7    ,            ,           2.75        ,0.585365854 ,0.291666667 ,        227 ,                 0.024072541 ,                         91.32   ,          0     ,                        0       ,oleic acid- coated                                  ,rod        ,            1 ,                                 ,                     ,                           ,                  2.391 ,6.109                   ,                                    1 ,        600     ,          0.31  , 331.56
